quality_id,supplier_id,month,inspection_score,defect_rate,return_rate,complaints
QUA_SUP000114_11,SUP000114,Month_11,97.8,0.26,0.2,0
QUA_SUP000114_12,SUP000114,Month_12,97.7,0.27,0.16,0
QUA_SUP000114_13,SUP000114,Month_13,97.0,0.25,0.18,0
QUA_SUP000114_14,SUP000114,Month_14,97.1,0.3,0.27,0
QUA_SUP000114_15,SUP000114,Month_15,96.2,0.23,0.2,0
QUA_SUP000114_16,SUP000114,Month_16,96.3,0.22,0.18,0
QUA_SUP000114_17,SUP000114,Month_17,97.2,0.61,0.47,0
QUA_SUP000114_18,SUP000114,Month_18,97.3,0.43,0.26,0
QUA_SUP000114_19,SUP000114,Month_19,96.1,0.65,0.43,1
QUA_SUP000114_20,SUP000114,Month_20,97.9,0.55,0.46,0
QUA_SUP000114_21,SUP000114,Month_21,97.3,0.67,0.45,0
QUA_SUP000114_22,SUP000114,Month_22,97.4,0.61,0.47,0
QUA_SUP000114_23,SUP000114,Month_23,98.0,0.38,0.3,0
QUA_SUP000114_24,SUP000114,Month_24,97.1,0.43,0.38,0
QUA_SUP000114_25,SUP000114,Month_25,97.0,0.26,0.21,0
QUA_SUP000114_26,SUP000114,Month_26,97.3,0.26,0.21,0
QUA_SUP000114_27,SUP000114,Month_27,97.6,0.33,0.29,0
QUA_SUP000114_28,SUP000114,Month_28,97.4,0.28,0.21,0
QUA_SUP000114_29,SUP000114,Month_29,97.0,0.59,0.42,0
QUA_SUP000114_30,SUP000114,Month_30,97.4,0.47,0.41,0
QUA_SUP000114_31,SUP000114,Month_31,96.4,0.72,0.49,0
QUA_SUP000114_32,SUP000114,Month_32,96.5,0.7,0.57,0
QUA_SUP000114_33,SUP000114,Month_33,98.0,0.58,0.47,0
QUA_SUP000114_34,SUP000114,Month_34,97.2,0.7,0.55,0
QUA_SUP000114_35,SUP000114,Month_35,96.5,0.31,0.27,0
QUA_SUP000114_36,SUP000114,Month_36,97.4,0.2,0.14,0
QUA_SUP000114_37,SUP000114,Month_37,96.5,0.5,0.36,0
QUA_SUP000114_38,SUP000114,Month_38,96.7,0.34,0.21,0
QUA_SUP000114_39,SUP000114,Month_39,97.9,0.42,0.37,0
QUA_SUP000114_40,SUP000114,Month_40,96.1,0.57,0.5,0
QUA_SUP000114_41,SUP000114,Month_41,97.6,0.42,0.3,0
QUA_SUP000114_42,SUP000114,Month_42,97.5,0.34,0.28,0
QUA_SUP000114_43,SUP000114,Month_43,96.4,0.38,0.29,0
QUA_SUP000114_44,SUP000114,Month_44,96.5,0.23,0.18,0
QUA_SUP000114_45,SUP000114,Month_45,98.0,0.42,0.33,0
QUA_SUP000114_46,SUP000114,Month_46,97.1,0.6,0.48,0
QUA_SUP000114_47,SUP000114,Month_47,97.3,0.62,0.51,0
QUA_SUP000114_48,SUP000114,Month_48,96.9,0.4,0.33,2
QUA_SUP000114_49,SUP000114,Month_49,97.6,0.27,0.18,0
QUA_SUP000114_50,SUP000114,Month_50,97.7,0.65,0.43,0
QUA_SUP000114_51,SUP000114,Month_51,97.5,0.45,0.29,0
QUA_SUP000114_52,SUP000114,Month_52,96.9,0.24,0.19,0
QUA_SUP000114_53,SUP000114,Month_53,96.7,0.44,0.3,0
QUA_SUP000114_54,SUP000114,Month_54,96.7,0.5,0.3,0
QUA_SUP000114_55,SUP000114,Month_55,96.3,0.34,0.23,0
QUA_SUP000114_56,SUP000114,Month_56,96.3,0.66,0.44,0
QUA_SUP000114_57,SUP000114,Month_57,96.5,0.6,0.5,0
QUA_SUP000114_58,SUP000114,Month_58,96.3,0.61,0.49,0
QUA_SUP000114_59,SUP000114,Month_59,97.3,0.34,0.3,0
QUA_SUP000114_60,SUP000114,Month_60,96.3,0.67,0.53,0
QUA_SUP000115_01,SUP000115,Month_01,96.3,0.24,0.2,0
QUA_SUP000115_02,SUP000115,Month_02,96.4,0.32,0.2,0
QUA_SUP000115_03,SUP000115,Month_03,95.3,0.57,0.4,0
QUA_SUP000115_04,SUP000115,Month_04,97.7,0.69,0.5,0
QUA_SUP000115_05,SUP000115,Month_05,96.7,0.66,0.43,0
QUA_SUP000115_06,SUP000115,Month_06,95.8,0.23,0.19,0
QUA_SUP000115_07,SUP000115,Month_07,95.4,0.36,0.25,0
QUA_SUP000115_08,SUP000115,Month_08,99.5,0.63,0.47,0
QUA_SUP000115_09,SUP000115,Month_09,96.7,0.4,0.32,0
QUA_SUP000115_10,SUP000115,Month_10,98.5,0.13,0.1,0
QUA_SUP000115_11,SUP000115,Month_11,97.1,0.43,0.28,0
QUA_SUP000115_12,SUP000115,Month_12,95.9,0.78,0.48,0
QUA_SUP000115_13,SUP000115,Month_13,97.4,0.78,0.7,0
QUA_SUP000115_14,SUP000115,Month_14,96.1,0.15,0.11,0
QUA_SUP000115_15,SUP000115,Month_15,99.4,0.66,0.57,0
QUA_SUP000115_16,SUP000115,Month_16,96.2,0.29,0.26,0
QUA_SUP000115_17,SUP000115,Month_17,99.4,0.4,0.25,0
QUA_SUP000115_18,SUP000115,Month_18,97.8,0.46,0.3,0
QUA_SUP000115_19,SUP000115,Month_19,99.3,0.49,0.42,0
QUA_SUP000115_20,SUP000115,Month_20,99.4,0.11,0.08,0
QUA_SUP000115_21,SUP000115,Month_21,95.0,0.31,0.25,0
QUA_SUP000115_22,SUP000115,Month_22,96.0,0.16,0.1,0
QUA_SUP000115_23,SUP000115,Month_23,99.2,0.78,0.52,0
QUA_SUP000115_24,SUP000115,Month_24,98.7,0.73,0.46,0
QUA_SUP000115_25,SUP000115,Month_25,97.7,0.7,0.6,0
QUA_SUP000115_26,SUP000115,Month_26,95.7,0.65,0.47,0
QUA_SUP000115_27,SUP000115,Month_27,95.2,0.79,0.61,0
QUA_SUP000115_28,SUP000115,Month_28,99.8,0.14,0.09,0
QUA_SUP000115_29,SUP000115,Month_29,97.5,0.54,0.38,0
QUA_SUP000115_30,SUP000115,Month_30,97.7,0.11,0.07,0
QUA_SUP000115_31,SUP000115,Month_31,97.6,0.13,0.08,0
QUA_SUP000115_32,SUP000115,Month_32,99.5,0.48,0.4,0
QUA_SUP000115_33,SUP000115,Month_33,98.5,0.23,0.16,0
QUA_SUP000115_34,SUP000115,Month_34,96.1,0.48,0.39,0
QUA_SUP000115_35,SUP000115,Month_35,97.7,0.47,0.38,0
QUA_SUP000115_36,SUP000115,Month_36,99.1,0.41,0.31,0
QUA_SUP000115_37,SUP000115,Month_37,95.8,0.72,0.54,0
QUA_SUP000115_38,SUP000115,Month_38,95.3,0.57,0.36,0
QUA_SUP000115_39,SUP000115,Month_39,96.9,0.49,0.31,0
QUA_SUP000115_40,SUP000115,Month_40,95.7,0.59,0.37,0
QUA_SUP000115_41,SUP000115,Month_41,95.6,0.54,0.4,0
QUA_SUP000115_42,SUP000115,Month_42,96.5,0.24,0.22,0
QUA_SUP000115_43,SUP000115,Month_43,99.3,0.46,0.38,0
QUA_SUP000115_44,SUP000115,Month_44,95.3,0.61,0.38,0
QUA_SUP000115_45,SUP000115,Month_45,99.2,0.39,0.28,0
QUA_SUP000115_46,SUP000115,Month_46,95.6,0.16,0.12,0
QUA_SUP000115_47,SUP000115,Month_47,99.4,0.37,0.31,0
QUA_SUP000115_48,SUP000115,Month_48,97.4,0.66,0.45,0
QUA_SUP000115_49,SUP000115,Month_49,98.9,0.69,0.41,0
QUA_SUP000115_50,SUP000115,Month_50,99.1,0.31,0.26,0
QUA_SUP000115_51,SUP000115,Month_51,99.4,0.3,0.26,0
QUA_SUP000115_52,SUP000115,Month_52,95.1,0.38,0.31,0
QUA_SUP000115_53,SUP000115,Month_53,97.1,0.71,0.54,0
QUA_SUP000115_54,SUP000115,Month_54,95.0,0.15,0.12,0
QUA_SUP000115_55,SUP000115,Month_55,99.6,0.28,0.23,0
QUA_SUP000115_56,SUP000115,Month_56,96.9,0.4,0.36,0
QUA_SUP000115_57,SUP000115,Month_57,97.3,0.69,0.42,0
QUA_SUP000115_58,SUP000115,Month_58,99.3,0.19,0.14,0
QUA_SUP000115_59,SUP000115,Month_59,97.7,0.37,0.31,0
QUA_SUP000115_60,SUP000115,Month_60,99.4,0.78,0.49,0
QUA_SUP000116_01,SUP000116,Month_01,62.0,4.26,2.87,2
QUA_SUP000116_02,SUP000116,Month_02,75.1,7.44,5.2,0
QUA_SUP000116_03,SUP000116,Month_03,79.0,7.04,5.79,0
QUA_SUP000116_04,SUP000116,Month_04,76.3,3.9,3.39,2
QUA_SUP000116_05,SUP000116,Month_05,70.5,5.67,4.32,2
QUA_SUP000116_06,SUP000116,Month_06,68.4,3.8,2.38,0
QUA_SUP000116_07,SUP000116,Month_07,65.2,3.9,3.2,2
QUA_SUP000116_08,SUP000116,Month_08,66.3,5.23,4.41,0
QUA_SUP000116_09,SUP000116,Month_09,66.8,7.15,4.93,0
QUA_SUP000116_10,SUP000116,Month_10,70.4,3.46,2.91,0
QUA_SUP000116_11,SUP000116,Month_11,63.8,7.38,6.03,2
QUA_SUP000116_12,SUP000116,Month_12,76.5,5.22,3.6,0
QUA_SUP000116_13,SUP000116,Month_13,71.9,5.55,3.4,0
QUA_SUP000116_14,SUP000116,Month_14,65.2,5.43,3.28,2
QUA_SUP000116_15,SUP000116,Month_15,69.3,6.94,4.49,2
QUA_SUP000116_16,SUP000116,Month_16,67.8,6.73,5.61,0
QUA_SUP000116_17,SUP000116,Month_17,64.3,5.65,4.91,0
QUA_SUP000116_18,SUP000116,Month_18,63.8,4.96,3.91,0
QUA_SUP000116_19,SUP000116,Month_19,76.6,4.31,3.27,0
QUA_SUP000116_20,SUP000116,Month_20,67.6,5.36,3.99,0
QUA_SUP000116_21,SUP000116,Month_21,72.3,4.61,2.98,1
QUA_SUP000116_22,SUP000116,Month_22,64.6,4.57,2.87,3
QUA_SUP000116_23,SUP000116,Month_23,77.5,5.4,4.27,1
QUA_SUP000116_24,SUP000116,Month_24,70.5,5.0,3.47,2
QUA_SUP000116_25,SUP000116,Month_25,74.1,5.55,3.84,0
QUA_SUP000116_26,SUP000116,Month_26,63.2,6.63,4.55,0
QUA_SUP000116_27,SUP000116,Month_27,65.3,5.62,4.97,0
QUA_SUP000116_28,SUP000116,Month_28,71.6,6.91,4.41,0
QUA_SUP000116_29,SUP000116,Month_29,80.0,5.88,3.85,0
QUA_SUP000116_30,SUP000116,Month_30,63.9,4.99,3.23,0
QUA_SUP000116_31,SUP000116,Month_31,79.5,5.15,3.93,0
QUA_SUP000116_32,SUP000116,Month_32,77.3,4.46,2.83,0
QUA_SUP000116_33,SUP000116,Month_33,76.6,4.92,3.61,3
QUA_SUP000116_34,SUP000116,Month_34,62.6,5.36,3.42,2
QUA_SUP000116_35,SUP000116,Month_35,73.4,7.36,5.79,0
QUA_SUP000116_36,SUP000116,Month_36,62.4,6.2,5.02,0
QUA_SUP000116_37,SUP000116,Month_37,78.0,5.08,3.93,0
QUA_SUP000116_38,SUP000116,Month_38,72.3,5.7,3.56,2
QUA_SUP000116_39,SUP000116,Month_39,72.2,4.82,3.88,0
QUA_SUP000116_40,SUP000116,Month_40,69.3,4.57,3.34,0
QUA_SUP000116_41,SUP000116,Month_41,64.2,5.34,4.01,2
QUA_SUP000116_42,SUP000116,Month_42,62.5,4.61,3.81,0
QUA_SUP000116_43,SUP000116,Month_43,63.7,3.22,2.38,2
QUA_SUP000116_44,SUP000116,Month_44,63.9,6.92,4.54,0
QUA_SUP000116_45,SUP000116,Month_45,67.5,5.19,4.29,2
QUA_SUP000116_46,SUP000116,Month_46,76.6,4.11,3.66,2
QUA_SUP000116_47,SUP000116,Month_47,75.0,6.1,4.86,0
QUA_SUP000116_48,SUP000116,Month_48,67.4,5.72,3.75,0
QUA_SUP000116_49,SUP000116,Month_49,74.3,5.47,3.74,1
QUA_SUP000116_50,SUP000116,Month_50,68.0,5.9,4.22,4
QUA_SUP000116_51,SUP000116,Month_51,71.7,7.11,4.72,0
QUA_SUP000116_52,SUP000116,Month_52,74.2,5.23,4.39,0
QUA_SUP000116_53,SUP000116,Month_53,69.4,5.42,4.79,0
QUA_SUP000116_54,SUP000116,Month_54,72.0,3.42,2.17,3
QUA_SUP000116_55,SUP000116,Month_55,73.9,4.78,4.23,0
QUA_SUP000116_56,SUP000116,Month_56,75.3,6.06,4.33,0
QUA_SUP000116_57,SUP000116,Month_57,76.4,5.41,4.43,1
QUA_SUP000116_58,SUP000116,Month_58,69.3,6.86,4.52,2
QUA_SUP000116_59,SUP000116,Month_59,78.7,3.11,2.65,2
QUA_SUP000116_60,SUP000116,Month_60,66.8,3.6,2.4,4
QUA_SUP000117_01,SUP000117,Month_01,93.8,0.59,0.52,0
QUA_SUP000117_02,SUP000117,Month_02,89.3,1.6,1.4,0
QUA_SUP000117_03,SUP000117,Month_03,92.6,1.01,0.71,0
QUA_SUP000117_04,SUP000117,Month_04,89.8,1.78,1.6,0
QUA_SUP000117_05,SUP000117,Month_05,95.9,0.65,0.5,0
QUA_SUP000117_06,SUP000117,Month_06,88.9,1.17,0.9,0
QUA_SUP000117_07,SUP000117,Month_07,94.2,1.78,1.3,0
QUA_SUP000117_08,SUP000117,Month_08,88.2,1.73,1.27,0
QUA_SUP000117_09,SUP000117,Month_09,90.1,1.72,1.18,0
QUA_SUP000117_10,SUP000117,Month_10,92.9,1.67,1.32,0
QUA_SUP000117_11,SUP000117,Month_11,93.2,0.82,0.51,0
QUA_SUP000117_12,SUP000117,Month_12,95.7,1.07,0.92,0
QUA_SUP000117_13,SUP000117,Month_13,92.0,1.2,0.73,0
QUA_SUP000117_14,SUP000117,Month_14,93.5,0.73,0.53,0
QUA_SUP000117_15,SUP000117,Month_15,88.9,1.79,1.51,0
QUA_SUP000117_16,SUP000117,Month_16,93.6,1.25,1.06,0
QUA_SUP000117_17,SUP000117,Month_17,92.6,0.76,0.5,0
QUA_SUP000117_18,SUP000117,Month_18,89.2,0.73,0.56,0
QUA_SUP000117_19,SUP000117,Month_19,88.6,1.31,1.01,0
QUA_SUP000117_20,SUP000117,Month_20,93.9,0.7,0.48,0
QUA_SUP000117_21,SUP000117,Month_21,92.2,1.12,0.71,0
QUA_SUP000117_22,SUP000117,Month_22,95.5,1.37,1.03,0
QUA_SUP000117_23,SUP000117,Month_23,90.9,1.77,1.09,0
QUA_SUP000117_24,SUP000117,Month_24,91.2,1.52,1.34,0
QUA_SUP000117_25,SUP000117,Month_25,90.4,1.69,1.47,0
QUA_SUP000117_26,SUP000117,Month_26,91.8,0.62,0.47,0
QUA_SUP000117_27,SUP000117,Month_27,89.0,0.61,0.39,0
QUA_SUP000117_28,SUP000117,Month_28,94.0,0.73,0.47,0
QUA_SUP000117_29,SUP000117,Month_29,94.5,0.95,0.64,0
QUA_SUP000117_30,SUP000117,Month_30,89.6,0.68,0.47,0
QUA_SUP000117_31,SUP000117,Month_31,90.4,1.72,1.05,0
QUA_SUP000117_32,SUP000117,Month_32,92.0,1.53,1.1,0
QUA_SUP000117_33,SUP000117,Month_33,91.3,1.08,0.73,0
QUA_SUP000117_34,SUP000117,Month_34,89.0,1.46,1.06,0
QUA_SUP000117_35,SUP000117,Month_35,88.2,1.01,0.7,0
QUA_SUP000117_36,SUP000117,Month_36,94.7,0.53,0.45,0
QUA_SUP000117_37,SUP000117,Month_37,88.8,1.55,1.17,0
QUA_SUP000117_38,SUP000117,Month_38,91.6,0.66,0.49,0
QUA_SUP000117_39,SUP000117,Month_39,94.8,0.9,0.74,0
QUA_SUP000117_40,SUP000117,Month_40,95.4,1.44,0.96,0
QUA_SUP000117_41,SUP000117,Month_41,95.9,1.73,1.4,0
QUA_SUP000117_42,SUP000117,Month_42,90.1,1.41,1.19,0
QUA_SUP000117_43,SUP000117,Month_43,95.8,0.94,0.79,0
QUA_SUP000117_44,SUP000117,Month_44,95.0,1.59,1.0,0
QUA_SUP000117_45,SUP000117,Month_45,93.8,0.95,0.84,0
QUA_SUP000117_46,SUP000117,Month_46,88.8,1.56,1.35,0
QUA_SUP000117_47,SUP000117,Month_47,92.0,1.78,1.15,0
QUA_SUP000117_48,SUP000117,Month_48,88.2,0.99,0.69,0
QUA_SUP000117_49,SUP000117,Month_49,93.9,1.37,0.99,0
QUA_SUP000117_50,SUP000117,Month_50,90.5,1.13,0.71,0
QUA_SUP000117_51,SUP000117,Month_51,94.5,1.34,1.04,0
QUA_SUP000117_52,SUP000117,Month_52,94.1,1.04,0.8,0
QUA_SUP000117_53,SUP000117,Month_53,89.9,0.79,0.57,0
QUA_SUP000117_54,SUP000117,Month_54,88.5,1.37,0.85,0
QUA_SUP000117_55,SUP000117,Month_55,95.9,1.3,1.02,0
QUA_SUP000117_56,SUP000117,Month_56,90.4,0.88,0.64,0
QUA_SUP000117_57,SUP000117,Month_57,89.1,0.69,0.54,0
QUA_SUP000117_58,SUP000117,Month_58,91.4,1.7,1.11,0
QUA_SUP000117_59,SUP000117,Month_59,95.5,1.69,1.3,0
QUA_SUP000117_60,SUP000117,Month_60,94.9,1.19,0.93,0
QUA_SUP000118_01,SUP000118,Month_01,98.5,0.67,0.57,0
QUA_SUP000118_02,SUP000118,Month_02,95.6,0.53,0.46,0
QUA_SUP000118_03,SUP000118,Month_03,98.7,0.63,0.41,0
QUA_SUP000118_04,SUP000118,Month_04,95.9,0.5,0.31,0
QUA_SUP000118_05,SUP000118,Month_05,98.0,0.63,0.4,0
QUA_SUP000118_06,SUP000118,Month_06,95.5,0.16,0.13,0
QUA_SUP000118_07,SUP000118,Month_07,95.9,0.54,0.41,0
QUA_SUP000118_08,SUP000118,Month_08,95.5,0.29,0.2,0
QUA_SUP000118_09,SUP000118,Month_09,99.0,0.31,0.2,0
QUA_SUP000118_10,SUP000118,Month_10,96.1,0.22,0.17,0
QUA_SUP000118_11,SUP000118,Month_11,98.2,0.25,0.18,0
QUA_SUP000118_12,SUP000118,Month_12,96.5,0.72,0.52,0
QUA_SUP000118_13,SUP000118,Month_13,97.9,0.29,0.23,0
QUA_SUP000118_14,SUP000118,Month_14,97.2,0.3,0.2,0
QUA_SUP000118_15,SUP000118,Month_15,99.3,0.78,0.66,0
QUA_SUP000118_16,SUP000118,Month_16,98.9,0.66,0.52,0
QUA_SUP000118_17,SUP000118,Month_17,97.2,0.41,0.27,0
QUA_SUP000118_18,SUP000118,Month_18,95.7,0.18,0.11,0
QUA_SUP000118_19,SUP000118,Month_19,99.8,0.57,0.45,0
QUA_SUP000118_20,SUP000118,Month_20,96.5,0.42,0.26,0
QUA_SUP000118_21,SUP000118,Month_21,97.1,0.53,0.39,0
QUA_SUP000118_22,SUP000118,Month_22,99.1,0.68,0.42,0
QUA_SUP000118_23,SUP000118,Month_23,96.9,0.29,0.24,0
QUA_SUP000118_24,SUP000118,Month_24,95.2,0.41,0.36,0
QUA_SUP000118_25,SUP000118,Month_25,98.2,0.45,0.32,0
QUA_SUP000118_26,SUP000118,Month_26,98.1,0.17,0.14,0
QUA_SUP000118_27,SUP000118,Month_27,98.3,0.2,0.13,0
QUA_SUP000118_28,SUP000118,Month_28,98.4,0.25,0.21,0
QUA_SUP000118_29,SUP000118,Month_29,99.2,0.47,0.39,0
QUA_SUP000118_30,SUP000118,Month_30,99.0,0.62,0.45,0
QUA_SUP000118_31,SUP000118,Month_31,96.0,0.69,0.47,0
QUA_SUP000118_32,SUP000118,Month_32,97.0,0.37,0.28,0
QUA_SUP000118_33,SUP000118,Month_33,95.8,0.41,0.31,0
QUA_SUP000118_34,SUP000118,Month_34,98.8,0.12,0.08,0
QUA_SUP000118_35,SUP000118,Month_35,97.5,0.61,0.48,2
QUA_SUP000118_36,SUP000118,Month_36,99.1,0.78,0.62,0
QUA_SUP000118_37,SUP000118,Month_37,97.0,0.54,0.34,0
QUA_SUP000118_38,SUP000118,Month_38,96.6,0.79,0.66,0
QUA_SUP000118_39,SUP000118,Month_39,95.1,0.58,0.49,0
QUA_SUP000118_40,SUP000118,Month_40,95.3,0.67,0.57,0
QUA_SUP000118_41,SUP000118,Month_41,99.7,0.49,0.39,0
QUA_SUP000118_42,SUP000118,Month_42,96.5,0.42,0.34,0
QUA_SUP000118_43,SUP000118,Month_43,95.1,0.39,0.31,0
QUA_SUP000118_44,SUP000118,Month_44,98.7,0.47,0.35,0
QUA_SUP000118_45,SUP000118,Month_45,99.0,0.62,0.45,0
QUA_SUP000118_46,SUP000118,Month_46,96.5,0.63,0.38,0
QUA_SUP000118_47,SUP000118,Month_47,97.9,0.64,0.41,0
QUA_SUP000118_48,SUP000118,Month_48,97.6,0.26,0.19,0
QUA_SUP000118_49,SUP000118,Month_49,98.6,0.48,0.31,0
QUA_SUP000118_50,SUP000118,Month_50,98.1,0.64,0.47,0
QUA_SUP000118_51,SUP000118,Month_51,97.3,0.74,0.57,0
QUA_SUP000118_52,SUP000118,Month_52,95.9,0.19,0.14,0
QUA_SUP000118_53,SUP000118,Month_53,97.1,0.58,0.5,0
QUA_SUP000118_54,SUP000118,Month_54,99.7,0.7,0.62,0
QUA_SUP000118_55,SUP000118,Month_55,98.3,0.42,0.27,0
QUA_SUP000118_56,SUP000118,Month_56,99.0,0.12,0.09,0
QUA_SUP000118_57,SUP000118,Month_57,96.1,0.2,0.16,0
QUA_SUP000118_58,SUP000118,Month_58,95.9,0.5,0.34,0
QUA_SUP000118_59,SUP000118,Month_59,95.1,0.14,0.08,0
QUA_SUP000118_60,SUP000118,Month_60,95.1,0.64,0.4,0
QUA_SUP000119_01,SUP000119,Month_01,85.1,2.15,1.45,0
QUA_SUP000119_02,SUP000119,Month_02,89.5,2.23,1.53,0
QUA_SUP000119_03,SUP000119,Month_03,93.3,1.13,0.96,0
QUA_SUP000119_04,SUP000119,Month_04,85.2,1.61,1.14,0
QUA_SUP000119_05,SUP000119,Month_05,85.6,1.3,1.1,0
QUA_SUP000119_06,SUP000119,Month_06,90.1,0.87,0.67,0
QUA_SUP000119_07,SUP000119,Month_07,85.3,2.12,1.43,0
QUA_SUP000119_08,SUP000119,Month_08,91.7,1.93,1.29,0
QUA_SUP000119_09,SUP000119,Month_09,91.4,1.89,1.17,0
QUA_SUP000119_10,SUP000119,Month_10,91.5,2.43,1.59,0
QUA_SUP000119_11,SUP000119,Month_11,92.7,2.31,1.65,0
QUA_SUP000119_12,SUP000119,Month_12,88.1,0.8,0.66,0
QUA_SUP000119_13,SUP000119,Month_13,86.6,2.49,2.03,0
QUA_SUP000119_14,SUP000119,Month_14,87.9,1.02,0.86,0
QUA_SUP000119_15,SUP000119,Month_15,89.0,1.24,0.76,0
QUA_SUP000119_16,SUP000119,Month_16,93.7,1.76,1.13,0
QUA_SUP000119_17,SUP000119,Month_17,92.0,0.88,0.6,0
QUA_SUP000119_18,SUP000119,Month_18,87.2,1.62,1.21,0
QUA_SUP000119_19,SUP000119,Month_19,93.2,1.92,1.15,0
QUA_SUP000119_20,SUP000119,Month_20,87.9,1.92,1.66,0
QUA_SUP000119_21,SUP000119,Month_21,94.3,1.92,1.7,0
QUA_SUP000119_22,SUP000119,Month_22,91.7,1.52,1.25,0
QUA_SUP000119_23,SUP000119,Month_23,86.4,1.71,1.44,0
QUA_SUP000119_24,SUP000119,Month_24,94.1,1.96,1.67,0
QUA_SUP000119_25,SUP000119,Month_25,88.2,1.08,0.94,0
QUA_SUP000119_26,SUP000119,Month_26,88.4,2.48,1.91,0
QUA_SUP000119_27,SUP000119,Month_27,85.2,2.03,1.25,0
QUA_SUP000119_28,SUP000119,Month_28,85.4,2.2,1.65,0
QUA_SUP000119_29,SUP000119,Month_29,87.7,1.96,1.34,0
QUA_SUP000119_30,SUP000119,Month_30,91.8,1.05,0.87,0
QUA_SUP000119_31,SUP000119,Month_31,86.2,1.32,1.15,0
QUA_SUP000119_32,SUP000119,Month_32,90.9,1.24,0.98,0
QUA_SUP000119_33,SUP000119,Month_33,88.4,1.52,1.13,0
QUA_SUP000119_34,SUP000119,Month_34,93.1,1.66,1.15,0
QUA_SUP000119_35,SUP000119,Month_35,88.6,1.09,0.88,0
QUA_SUP000119_36,SUP000119,Month_36,87.1,2.25,1.52,0
QUA_SUP000119_37,SUP000119,Month_37,90.7,1.01,0.84,0
QUA_SUP000119_38,SUP000119,Month_38,88.1,1.27,1.02,0
QUA_SUP000119_39,SUP000119,Month_39,86.1,0.85,0.7,0
QUA_SUP000119_40,SUP000119,Month_40,90.7,1.45,1.1,0
QUA_SUP000119_41,SUP000119,Month_41,90.2,1.88,1.48,0
QUA_SUP000119_42,SUP000119,Month_42,85.7,2.42,1.98,0
QUA_SUP000119_43,SUP000119,Month_43,93.4,1.6,1.09,1
QUA_SUP000119_44,SUP000119,Month_44,86.3,1.12,1.0,0
QUA_SUP000119_45,SUP000119,Month_45,90.5,1.64,1.05,0
QUA_SUP000119_46,SUP000119,Month_46,89.5,2.29,1.56,0
QUA_SUP000119_47,SUP000119,Month_47,88.7,0.89,0.76,0
QUA_SUP000119_48,SUP000119,Month_48,92.2,1.6,1.09,0
QUA_SUP000119_49,SUP000119,Month_49,90.6,2.32,1.53,0
QUA_SUP000119_50,SUP000119,Month_50,87.0,2.11,1.29,0
QUA_SUP000119_51,SUP000119,Month_51,90.2,1.98,1.49,0
QUA_SUP000119_52,SUP000119,Month_52,85.7,1.21,1.05,0
QUA_SUP000119_53,SUP000119,Month_53,86.1,1.21,0.87,0
QUA_SUP000119_54,SUP000119,Month_54,90.8,2.33,1.79,0
QUA_SUP000119_55,SUP000119,Month_55,86.8,1.68,1.25,0
QUA_SUP000119_56,SUP000119,Month_56,87.5,1.76,1.37,0
QUA_SUP000119_57,SUP000119,Month_57,90.0,2.44,1.61,0
QUA_SUP000119_58,SUP000119,Month_58,89.8,2.08,1.63,0
QUA_SUP000119_59,SUP000119,Month_59,86.1,2.0,1.38,0
QUA_SUP000119_60,SUP000119,Month_60,94.7,2.19,1.56,0
QUA_SUP000120_01,SUP000120,Month_01,94.4,1.18,0.77,0
QUA_SUP000120_02,SUP000120,Month_02,95.4,0.97,0.58,0
QUA_SUP000120_03,SUP000120,Month_03,95.5,1.04,0.78,0
QUA_SUP000120_04,SUP000120,Month_04,95.0,0.83,0.73,0
QUA_SUP000120_05,SUP000120,Month_05,95.0,0.91,0.59,0
QUA_SUP000120_06,SUP000120,Month_06,96.0,0.69,0.49,0
QUA_SUP000120_07,SUP000120,Month_07,95.9,0.52,0.39,0
QUA_SUP000120_08,SUP000120,Month_08,94.6,1.17,1.03,0
QUA_SUP000120_09,SUP000120,Month_09,94.0,0.85,0.51,0
QUA_SUP000120_10,SUP000120,Month_10,95.1,0.92,0.81,0
QUA_SUP000120_11,SUP000120,Month_11,95.9,0.76,0.61,0
QUA_SUP000120_12,SUP000120,Month_12,95.4,0.6,0.49,0
QUA_SUP000120_13,SUP000120,Month_13,95.8,0.88,0.66,0
QUA_SUP000120_14,SUP000120,Month_14,95.5,0.64,0.53,0
QUA_SUP000120_15,SUP000120,Month_15,94.9,0.57,0.36,0
QUA_SUP000120_16,SUP000120,Month_16,94.5,0.97,0.67,0
QUA_SUP000120_17,SUP000120,Month_17,94.1,1.19,0.72,0
QUA_SUP000120_18,SUP000120,Month_18,94.8,0.43,0.28,0
QUA_SUP000120_19,SUP000120,Month_19,95.6,0.63,0.45,0
QUA_SUP000120_20,SUP000120,Month_20,95.2,1.19,1.06,0
QUA_SUP000120_21,SUP000120,Month_21,94.8,0.94,0.78,0
QUA_SUP000120_22,SUP000120,Month_22,94.3,0.54,0.48,0
QUA_SUP000120_23,SUP000120,Month_23,95.5,0.53,0.34,0
QUA_SUP000120_24,SUP000120,Month_24,95.4,0.79,0.55,0
QUA_SUP000120_25,SUP000120,Month_25,94.7,0.97,0.71,2
QUA_SUP000120_26,SUP000120,Month_26,94.2,0.83,0.63,0
QUA_SUP000120_27,SUP000120,Month_27,95.1,1.1,0.82,0
