record_id,supplier_id,month,revenue,expenses,cash_flow,profit_margin,current_ratio,debt_ratio,working_capital
REC_SUP000093_13,SUP000093,Month_13,4109323.41,3663458.27,452154.0,0.1085,1.79,0.38,269109.82
REC_SUP000093_14,SUP000093,Month_14,4225749.24,3803743.45,411222.93,0.0999,1.82,0.38,290201.7
REC_SUP000093_15,SUP000093,Month_15,4504893.39,3820299.71,780953.55,0.152,1.81,0.37,304225.04
REC_SUP000093_16,SUP000093,Month_16,4520708.31,4105657.38,373830.94,0.0918,1.8,0.37,300096.09
REC_SUP000093_17,SUP000093,Month_17,4451168.53,3595901.12,984938.06,0.1921,1.82,0.36,303864.5
REC_SUP000093_18,SUP000093,Month_18,4422085.59,3950544.04,536740.26,0.1066,1.85,0.35,313261.85
REC_SUP000093_19,SUP000093,Month_19,4676514.16,3773006.9,975419.82,0.1932,1.83,0.35,324035.12
REC_SUP000093_20,SUP000093,Month_20,4886161.27,4360800.62,612472.77,0.1075,1.81,0.34,329502.6
REC_SUP000093_21,SUP000093,Month_21,5056222.4,4103714.43,1022623.99,0.1884,1.79,0.34,333492.11
REC_SUP000093_22,SUP000093,Month_22,5505393.94,4761338.1,723470.24,0.1352,1.82,0.34,377013.39
REC_SUP000093_23,SUP000093,Month_23,5588657.68,4763167.83,689073.63,0.1477,1.85,0.34,397197.99
REC_SUP000093_24,SUP000093,Month_24,5768775.95,4785360.94,1007386.81,0.1705,1.85,0.34,409780.92
REC_SUP000093_25,SUP000093,Month_25,5631649.79,4990368.41,767599.27,0.1139,1.85,0.34,400938.93
REC_SUP000093_26,SUP000093,Month_26,5638098.01,5088708.79,604496.37,0.0974,1.86,0.33,402275.81
REC_SUP000093_27,SUP000093,Month_27,6066661.11,5565688.52,486908.97,0.0826,1.83,0.33,421646.89
REC_SUP000093_28,SUP000093,Month_28,6115707.31,5513326.03,562794.52,0.0985,1.85,0.32,430659.06
REC_SUP000093_29,SUP000093,Month_29,6325802.4,5201198.68,905707.95,0.1778,1.87,0.31,457366.31
REC_SUP000093_30,SUP000093,Month_30,6180838.72,5605636.19,584827.96,0.0931,1.85,0.31,439556.45
REC_SUP000093_31,SUP000093,Month_31,6514237.64,5896047.45,546314.44,0.0949,1.9,0.31,488340.14
REC_SUP000093_32,SUP000093,Month_32,6585874.12,5278558.41,1408997.11,0.1985,1.93,0.3,509184.99
REC_SUP000093_33,SUP000093,Month_33,6874099.67,5933345.53,993699.98,0.1369,1.96,0.3,548208.51
REC_SUP000093_34,SUP000093,Month_34,7521817.02,6117546.09,1569373.43,0.1867,1.96,0.3,599466.61
REC_SUP000093_35,SUP000093,Month_35,7882327.01,6840160.47,1236599.84,0.1322,1.98,0.3,643688.19
REC_SUP000093_36,SUP000093,Month_36,7770514.43,7141173.39,552477.26,0.081,1.99,0.29,638152.66
REC_SUP000093_37,SUP000093,Month_37,7818161.91,7121613.45,782884.0,0.0891,2.02,0.29,662605.66
REC_SUP000093_38,SUP000093,Month_38,7857744.84,6789171.57,903317.93,0.136,2.0,0.28,657879.2
REC_SUP000093_39,SUP000093,Month_39,8342696.55,7122140.7,1121462.7,0.1463,2.0,0.27,697053.86
REC_SUP000093_40,SUP000093,Month_40,8691416.71,7598424.25,1247255.15,0.1258,1.98,0.27,711001.91
REC_SUP000093_41,SUP000093,Month_41,8683643.45,7481303.15,1248808.62,0.1385,2.02,0.27,740735.49
REC_SUP000093_42,SUP000093,Month_42,8563167.49,7515240.92,919038.57,0.1224,2.04,0.27,741046.54
REC_SUP000093_43,SUP000093,Month_43,8718896.3,7158166.92,1389612.69,0.179,2.03,0.27,747097.27
REC_SUP000093_44,SUP000093,Month_44,8941642.92,7714001.92,1240908.26,0.1373,2.02,0.26,763343.68
REC_SUP000093_45,SUP000093,Month_45,9529549.9,8037106.48,1313342.39,0.1566,2.03,0.26,819779.22
REC_SUP000093_46,SUP000093,Month_46,10318227.04,8329996.42,1994901.69,0.1927,2.01,0.26,869847.62
REC_SUP000093_47,SUP000093,Month_47,10148791.93,8334122.0,2141512.11,0.1788,2.06,0.25,898437.69
REC_SUP000093_48,SUP000093,Month_48,10463353.18,8611146.13,1783405.5,0.177,2.04,0.25,910348.14
REC_SUP000093_49,SUP000093,Month_49,10487376.34,9258404.92,1077121.47,0.1172,2.1,0.24,961734.09
REC_SUP000093_50,SUP000093,Month_50,10622491.82,9694790.08,890535.77,0.0873,2.13,0.24,998786.13
REC_SUP000093_51,SUP000093,Month_51,11378669.91,9635338.77,1854692.45,0.1532,2.1,0.23,1045801.97
REC_SUP000093_52,SUP000093,Month_52,11755460.18,9716067.6,2240390.09,0.1735,2.11,0.23,1084617.66
REC_SUP000093_53,SUP000093,Month_53,11403321.73,9543346.16,2175153.13,0.1631,2.1,0.23,1048756.2
REC_SUP000093_54,SUP000093,Month_54,11339782.57,10355742.47,1101223.32,0.0868,2.13,0.22,1070443.95
REC_SUP000093_55,SUP000093,Month_55,11728982.92,9730293.5,1622750.74,0.1704,2.18,0.22,1148794.34
REC_SUP000093_56,SUP000093,Month_56,12056408.31,10120277.06,1890322.98,0.1606,2.21,0.21,1211823.37
REC_SUP000093_57,SUP000093,Month_57,12888782.71,11280416.55,1309795.41,0.1248,2.21,0.21,1295542.82
REC_SUP000093_58,SUP000093,Month_58,13958746.28,11272232.52,2970284.93,0.1925,2.25,0.2,1456044.47
REC_SUP000093_59,SUP000093,Month_59,14446998.8,12956332.01,1551629.48,0.1032,2.25,0.21,1510175.28
REC_SUP000093_60,SUP000093,Month_60,14365063.93,12792847.81,1582461.13,0.1094,2.24,0.21,1487961.52
REC_SUP000094_01,SUP000094,Month_01,11604414.0,9489940.38,2478255.8,0.1822,2.98,0.39,1911719.8
REC_SUP000094_02,SUP000094,Month_02,11881463.63,9603986.87,2409838.41,0.1917,3.01,0.39,1986308.98
REC_SUP000094_03,SUP000094,Month_03,12728453.17,10546168.64,2601372.64,0.1714,2.97,0.38,2088514.76
REC_SUP000094_04,SUP000094,Month_04,12618996.01,10079983.34,2283382.97,0.2012,3.0,0.38,2107455.12
REC_SUP000094_05,SUP000094,Month_05,12651900.81,10385694.14,1967851.56,0.1791,3.02,0.37,2134270.21
REC_SUP000094_06,SUP000094,Month_06,12604371.85,10407992.15,2000134.98,0.1743,3.03,0.37,2131307.6
REC_SUP000094_07,SUP000094,Month_07,12719086.49,9363008.22,2829266.39,0.2639,3.09,0.36,2215050.74
REC_SUP000094_08,SUP000094,Month_08,12958496.76,9559347.82,3686193.09,0.2623,3.07,0.37,2240653.86
REC_SUP000094_09,SUP000094,Month_09,13007576.37,11054403.29,1579544.01,0.1502,3.13,0.37,2304684.54
REC_SUP000094_10,SUP000094,Month_10,13673536.08,10692271.5,3216692.7,0.218,3.15,0.36,2452020.53
REC_SUP000094_11,SUP000094,Month_11,14493118.55,10658975.85,3513642.22,0.2645,3.13,0.36,2570668.53
REC_SUP000094_12,SUP000094,Month_12,14085214.32,10795634.64,2668523.4,0.2335,3.12,0.35,2491875.22
REC_SUP000094_13,SUP000094,Month_13,13939405.34,11153824.97,2377745.41,0.1998,3.15,0.35,2499470.45
REC_SUP000094_14,SUP000094,Month_14,13911646.32,11200836.87,2298960.08,0.1949,3.12,0.35,2458223.0
REC_SUP000094_15,SUP000094,Month_15,14188684.51,11653287.69,2602641.4,0.1787,3.17,0.35,2565700.06
REC_SUP000094_16,SUP000094,Month_16,14193755.25,11813743.73,2180091.4,0.1677,3.13,0.34,2518326.27
REC_SUP000094_17,SUP000094,Month_17,14402058.18,11599490.02,2769898.23,0.1946,3.18,0.34,2612535.16
REC_SUP000094_18,SUP000094,Month_18,14192624.24,10031527.34,3660216.73,0.2932,3.15,0.33,2540400.41
REC_SUP000094_19,SUP000094,Month_19,14374659.46,11598093.65,2595500.52,0.1932,3.14,0.33,2558040.4
REC_SUP000094_20,SUP000094,Month_20,15202229.31,12914611.77,2684172.77,0.1505,3.13,0.33,2695180.48
REC_SUP000094_21,SUP000094,Month_21,14928936.73,12478160.76,2570324.93,0.1642,3.14,0.32,2666717.83
REC_SUP000094_22,SUP000094,Month_22,15859344.53,12037131.58,3320628.85,0.241,3.19,0.32,2893704.28
REC_SUP000094_23,SUP000094,Month_23,15993090.9,12939508.58,2612159.12,0.1909,3.16,0.32,2884659.31
REC_SUP000094_24,SUP000094,Month_24,15945374.8,11405732.39,3678084.92,0.2847,3.19,0.32,2903749.27
REC_SUP000094_25,SUP000094,Month_25,16142030.75,12072617.32,4338776.44,0.2521,3.19,0.32,2951113.26
REC_SUP000094_26,SUP000094,Month_26,15217079.45,11730725.6,3723868.39,0.2291,3.17,0.32,2757836.54
REC_SUP000094_27,SUP000094,Month_27,16266075.67,13028627.69,2768976.02,0.199,3.15,0.32,2912965.22
REC_SUP000094_28,SUP000094,Month_28,16833813.99,13653999.42,2745264.89,0.1889,3.2,0.31,3084499.33
REC_SUP000094_29,SUP000094,Month_29,16780210.76,14034730.17,2270363.26,0.1636,3.17,0.31,3040457.67
REC_SUP000094_30,SUP000094,Month_30,15909302.46,12635030.48,3152787.5,0.2058,3.21,0.31,2926847.71
REC_SUP000094_31,SUP000094,Month_31,16405346.87,12286635.38,3993413.57,0.2511,3.25,0.31,3080537.95
REC_SUP000094_32,SUP000094,Month_32,16688832.89,13493998.33,2565611.56,0.1914,3.24,0.31,3117979.13
REC_SUP000094_33,SUP000094,Month_33,17338531.26,13144996.93,4648140.87,0.2419,3.2,0.3,3179241.95
REC_SUP000094_34,SUP000094,Month_34,18702955.97,14156524.27,4919214.44,0.2431,3.16,0.29,3359994.2
REC_SUP000094_35,SUP000094,Month_35,18897620.49,14391732.04,3799858.23,0.2384,3.19,0.3,3441795.51
REC_SUP000094_36,SUP000094,Month_36,18473918.71,13631845.24,5172667.36,0.2621,3.25,0.3,3471447.54
REC_SUP000094_37,SUP000094,Month_37,18331713.96,14728052.61,3429543.11,0.1966,3.29,0.29,3494469.86
REC_SUP000094_38,SUP000094,Month_38,18155146.33,13465411.03,4885351.58,0.2583,3.27,0.28,3440831.55
REC_SUP000094_39,SUP000094,Month_39,18654980.96,14959304.93,3043346.11,0.1981,3.34,0.29,3630006.7
REC_SUP000094_40,SUP000094,Month_40,19011042.43,14517621.66,4664103.46,0.2364,3.4,0.29,3798420.93
REC_SUP000094_41,SUP000094,Month_41,18567320.07,15015058.6,3139679.67,0.1913,3.43,0.28,3760228.21
REC_SUP000094_42,SUP000094,Month_42,18187414.4,14446804.88,4184114.84,0.2057,3.42,0.28,3665903.96
REC_SUP000094_43,SUP000094,Month_43,19406378.7,15472890.71,4706114.17,0.2027,3.47,0.27,4001666.58
REC_SUP000094_44,SUP000094,Month_44,20026213.35,16059861.48,3621269.07,0.1981,3.5,0.27,4174691.89
REC_SUP000094_45,SUP000094,Month_45,19997098.53,14239810.05,5806148.07,0.2879,3.53,0.27,4213797.0
REC_SUP000094_46,SUP000094,Month_46,20664939.72,14476275.16,6138699.44,0.2995,3.59,0.26,4464701.8
REC_SUP000094_47,SUP000094,Month_47,20954756.26,17281171.27,4272110.67,0.1753,3.59,0.26,4527641.63
REC_SUP000094_48,SUP000094,Month_48,20850801.89,17537879.71,3860455.21,0.1589,3.66,0.26,4614131.94
REC_SUP000094_49,SUP000094,Month_49,21359580.47,17778108.75,3116313.01,0.1677,3.72,0.26,4848944.01
REC_SUP000094_50,SUP000094,Month_50,20202124.77,14590972.16,5568607.89,0.2778,3.75,0.26,4637557.97
REC_SUP000094_51,SUP000094,Month_51,20977269.56,15634483.31,5925979.82,0.2547,3.78,0.25,4854300.5
REC_SUP000094_52,SUP000094,Month_52,22554975.53,17034731.26,6205139.21,0.2447,3.78,0.25,5228968.07
REC_SUP000094_53,SUP000094,Month_53,22393730.89,16667667.25,5018490.63,0.2557,3.72,0.24,5079631.49
REC_SUP000094_54,SUP000094,Month_54,20911219.26,16893599.23,3899956.64,0.1921,3.76,0.24,4818174.53
REC_SUP000094_55,SUP000094,Month_55,22523267.73,18315857.85,3669637.86,0.1868,3.85,0.23,5355269.37
REC_SUP000094_56,SUP000094,Month_56,22263949.73,17467069.54,5336661.33,0.2155,3.88,0.23,5345987.53
REC_SUP000094_57,SUP000094,Month_57,23389714.78,18139918.92,5650954.46,0.2244,3.83,0.23,5522601.18
REC_SUP000094_58,SUP000094,Month_58,23728553.11,19039863.58,5115338.48,0.1976,3.85,0.23,5641267.95
REC_SUP000094_59,SUP000094,Month_59,24192309.34,18968356.01,4433500.85,0.2159,3.82,0.23,5683617.4
REC_SUP000094_60,SUP000094,Month_60,25046327.55,20936812.87,3830315.03,0.1641,3.76,0.23,5754955.39
REC_SUP000095_01,SUP000095,Month_01,1713745.9,1774178.09,-33006.44,-0.0353,0.55,1.46,-64103.69
REC_SUP000095_02,SUP000095,Month_02,1636909.0,1776442.87,-104493.26,-0.0852,0.55,1.48,-61701.42
REC_SUP000095_03,SUP000095,Month_03,1583970.51,1661458.88,-57069.11,-0.0489,0.55,1.48,-59500.36
REC_SUP000095_04,SUP000095,Month_04,1560914.35,1767973.54,-147902.81,-0.1327,0.55,1.52,-58303.81
REC_SUP000095_05,SUP000095,Month_05,1516509.38,1585981.11,-43480.11,-0.0458,0.55,1.54,-56896.93
REC_SUP000095_06,SUP000095,Month_06,1476286.45,1573124.05,-72362.68,-0.0656,0.54,1.54,-56346.41
REC_SUP000095_07,SUP000095,Month_07,1434468.11,1572266.96,-77700.84,-0.0961,0.55,1.58,-54270.78
REC_SUP000095_08,SUP000095,Month_08,1478426.57,1645989.98,-108304.15,-0.1133,0.55,1.62,-55569.29
REC_SUP000095_09,SUP000095,Month_09,1444964.23,1526463.06,-50702.01,-0.0564,0.55,1.61,-54286.25
REC_SUP000095_10,SUP000095,Month_10,1440590.28,1600033.71,-106193.78,-0.1107,0.55,1.64,-54332.54
REC_SUP000095_11,SUP000095,Month_11,1388306.84,1433912.74,-26682.35,-0.0329,0.54,1.66,-52967.12
REC_SUP000095_12,SUP000095,Month_12,1293102.37,1329641.92,-29021.32,-0.0283,0.55,1.69,-48642.49
REC_SUP000095_13,SUP000095,Month_13,1290690.1,1415333.85,-66193.78,-0.0966,0.54,1.69,-49754.17
REC_SUP000095_14,SUP000095,Month_14,1216101.91,1295090.87,-47909.53,-0.065,0.52,1.71,-48366.24
REC_SUP000095_15,SUP000095,Month_15,1210554.87,1325775.71,-90730.06,-0.0952,0.52,1.73,-48315.48
REC_SUP000095_16,SUP000095,Month_16,1198734.5,1279794.0,-58920.36,-0.0676,0.51,1.77,-49076.5
REC_SUP000095_17,SUP000095,Month_17,1115253.5,1214485.42,-64379.74,-0.089,0.51,1.78,-45467.73
REC_SUP000095_18,SUP000095,Month_18,1083567.99,1189992.07,-83516.28,-0.0982,0.51,1.81,-43881.72
REC_SUP000095_19,SUP000095,Month_19,1107365.97,1174705.01,-44532.76,-0.0608,0.5,1.83,-45732.99
REC_SUP000095_20,SUP000095,Month_20,1062792.53,1165331.52,-57101.22,-0.0965,0.5,1.88,-44158.94
REC_SUP000095_21,SUP000095,Month_21,1051937.14,1191766.31,-110148.75,-0.1329,0.5,1.91,-43558.9
REC_SUP000095_22,SUP000095,Month_22,1021005.38,1046761.66,-19376.69,-0.0252,0.5,1.96,-42447.87
REC_SUP000095_23,SUP000095,Month_23,1005133.65,1064392.54,-36821.76,-0.059,0.49,1.95,-42409.16
REC_SUP000095_24,SUP000095,Month_24,960839.06,1071366.64,-55796.06,-0.115,0.49,1.98,-40696.34
REC_SUP000095_25,SUP000095,Month_25,907273.2,984593.69,-60505.13,-0.0852,0.49,1.98,-38860.33
REC_SUP000095_26,SUP000095,Month_26,884866.93,974144.1,-66592.48,-0.1009,0.48,1.98,-38600.45
REC_SUP000095_27,SUP000095,Month_27,882068.27,971305.07,-63116.38,-0.1012,0.47,1.99,-38718.32
REC_SUP000095_28,SUP000095,Month_28,855529.11,877897.17,-17742.53,-0.0261,0.46,2.0,-38265.33
REC_SUP000095_29,SUP000095,Month_29,827911.64,944101.1,-86237.33,-0.1403,0.46,2.0,-37369.69
REC_SUP000095_30,SUP000095,Month_30,839044.94,864298.48,-16605.45,-0.0301,0.46,2.0,-37488.87
REC_SUP000095_31,SUP000095,Month_31,774405.54,859493.02,-51422.36,-0.1099,0.45,2.0,-35333.47
REC_SUP000095_32,SUP000095,Month_32,789175.39,902309.94,-57326.6,-0.1434,0.45,1.99,-35988.44
REC_SUP000095_33,SUP000095,Month_33,764713.42,863518.96,-62788.3,-0.1292,0.46,2.0,-34547.3
REC_SUP000095_34,SUP000095,Month_34,760151.2,786842.87,-20489.32,-0.0351,0.45,2.0,-35103.51
REC_SUP000095_35,SUP000095,Month_35,777851.73,844674.71,-35877.81,-0.0859,0.45,2.0,-35915.7
REC_SUP000095_36,SUP000095,Month_36,705867.9,784029.82,-45176.06,-0.1107,0.45,2.0,-32436.84
REC_SUP000095_37,SUP000095,Month_37,677148.21,706187.5,-17140.61,-0.0429,0.44,2.0,-31755.27
REC_SUP000095_38,SUP000095,Month_38,668232.24,690108.5,-12994.52,-0.0327,0.43,2.0,-31532.04
REC_SUP000095_39,SUP000095,Month_39,638530.97,694216.71,-33316.97,-0.0872,0.43,2.0,-30234.53
REC_SUP000095_40,SUP000095,Month_40,649358.14,739660.8,-51971.55,-0.1391,0.43,2.0,-30632.49
REC_SUP000095_41,SUP000095,Month_41,629749.86,653432.02,-12597.64,-0.0376,0.43,2.0,-30059.77
REC_SUP000095_42,SUP000095,Month_42,599480.47,634917.86,-18801.42,-0.0591,0.42,2.0,-29117.84
REC_SUP000095_43,SUP000095,Month_43,601750.93,629113.82,-15466.95,-0.0455,0.42,1.99,-29091.52
REC_SUP000095_44,SUP000095,Month_44,566371.47,641566.95,-45429.91,-0.1328,0.42,2.0,-27441.19
REC_SUP000095_45,SUP000095,Month_45,571864.99,593758.68,-17141.0,-0.0383,0.41,2.0,-27886.63
REC_SUP000095_46,SUP000095,Month_46,571081.64,586060.18,-8294.16,-0.0262,0.42,1.99,-27704.67
REC_SUP000095_47,SUP000095,Month_47,562703.23,625914.9,-48201.17,-0.1123,0.42,2.0,-27117.6
REC_SUP000095_48,SUP000095,Month_48,541798.1,580974.35,-27267.61,-0.0723,0.42,2.0,-26157.64
REC_SUP000095_49,SUP000095,Month_49,499197.88,549773.12,-27418.6,-0.1013,0.42,1.99,-24280.95
REC_SUP000095_50,SUP000095,Month_50,497424.63,543580.6,-31061.92,-0.0928,0.41,2.0,-24273.01
REC_SUP000095_51,SUP000095,Month_51,492486.65,544749.34,-40378.6,-0.1061,0.4,2.0,-24421.24
REC_SUP000095_52,SUP000095,Month_52,469644.9,522837.77,-30472.54,-0.1133,0.4,2.0,-23291.42
REC_SUP000095_53,SUP000095,Month_53,459113.91,503551.3,-26787.92,-0.0968,0.39,2.0,-23154.24
REC_SUP000095_54,SUP000095,Month_54,437964.86,498321.15,-38127.72,-0.1378,0.39,2.0,-22141.52
REC_SUP000095_55,SUP000095,Month_55,424604.48,474157.26,-36749.15,-0.1167,0.39,2.0,-21742.94
REC_SUP000095_56,SUP000095,Month_56,419206.74,440347.33,-11893.64,-0.0504,0.38,2.0,-21558.48
REC_SUP000095_57,SUP000095,Month_57,411073.15,461147.86,-35006.14,-0.1218,0.37,2.0,-21457.14
REC_SUP000095_58,SUP000095,Month_58,429091.4,482549.74,-30992.95,-0.1246,0.37,2.0,-22423.58
REC_SUP000095_59,SUP000095,Month_59,403021.61,415966.79,-7196.15,-0.0321,0.36,2.0,-21360.5
REC_SUP000095_60,SUP000095,Month_60,392646.84,449486.69,-38086.9,-0.1448,0.37,2.0,-20668.65
REC_SUP000096_01,SUP000096,Month_01,5806106.81,5129644.87,758214.32,0.1165,2.14,0.37,551516.95
REC_SUP000096_02,SUP000096,Month_02,5814334.09,5509273.21,305460.86,0.0525,2.12,0.37,543050.71
REC_SUP000096_03,SUP000096,Month_03,5806483.87,4989324.66,948367.02,0.1407,2.09,0.37,528394.94
REC_SUP000096_04,SUP000096,Month_04,6057636.94,5406901.18,578731.61,0.1074,2.1,0.37,554241.91
REC_SUP000096_05,SUP000096,Month_05,5895926.82,5240187.24,595056.86,0.1112,2.06,0.36,519339.46
REC_SUP000096_06,SUP000096,Month_06,5643363.02,5022390.32,600158.96,0.11,2.03,0.36,485764.35
REC_SUP000096_07,SUP000096,Month_07,5734686.31,4952023.87,826031.87,0.1365,2.04,0.37,495382.54
REC_SUP000096_08,SUP000096,Month_08,6014347.98,5170471.15,808237.18,0.1403,2.06,0.37,532757.77
REC_SUP000096_09,SUP000096,Month_09,5863567.23,5137531.28,620035.87,0.1238,2.07,0.37,520602.89
REC_SUP000096_10,SUP000096,Month_10,6002213.39,5295635.22,620701.0,0.1177,2.07,0.37,534825.17
REC_SUP000096_11,SUP000096,Month_11,6280756.42,5755599.27,499953.33,0.0836,2.11,0.37,581114.55
REC_SUP000096_12,SUP000096,Month_12,6142679.45,5387561.53,715129.53,0.1229,2.13,0.36,579007.26
REC_SUP000096_13,SUP000096,Month_13,5965248.68,5587542.99,313160.63,0.0633,2.16,0.36,574498.65
REC_SUP000096_14,SUP000096,Month_14,5931940.66,5184885.67,747682.51,0.1259,2.13,0.35,560297.65
REC_SUP000096_15,SUP000096,Month_15,5942624.19,5594577.44,374400.92,0.0586,2.1,0.35,543366.08
REC_SUP000096_16,SUP000096,Month_16,6099032.27,5471513.91,521381.88,0.1029,2.11,0.35,565364.82
REC_SUP000096_17,SUP000096,Month_17,5892005.39,5216454.47,595316.66,0.1147,2.14,0.34,561442.72
REC_SUP000096_18,SUP000096,Month_18,5716432.4,5311844.86,414128.12,0.0708,2.15,0.35,548671.16
REC_SUP000096_19,SUP000096,Month_19,5713795.04,5221708.65,566423.2,0.0861,2.19,0.34,564746.26
REC_SUP000096_20,SUP000096,Month_20,5929254.86,5286599.91,543112.65,0.1084,2.21,0.35,598827.62
REC_SUP000096_21,SUP000096,Month_21,5909071.79,5208107.73,837603.04,0.1186,2.19,0.34,585460.71
REC_SUP000096_22,SUP000096,Month_22,6024916.92,5596658.15,384966.63,0.0711,2.21,0.35,609122.63
REC_SUP000096_23,SUP000096,Month_23,6150752.76,5795601.66,314936.6,0.0577,2.19,0.34,610030.5
REC_SUP000096_24,SUP000096,Month_24,6107880.22,5435316.07,796983.32,0.1101,2.22,0.35,619477.8
REC_SUP000096_25,SUP000096,Month_25,5849789.28,5040318.42,820112.99,0.1384,2.2,0.34,585873.48
REC_SUP000096_26,SUP000096,Month_26,5735756.89,5132507.86,642880.68,0.1052,2.21,0.34,576644.0
REC_SUP000096_27,SUP000096,Month_27,6170480.7,5265545.48,967188.73,0.1467,2.19,0.34,612965.53
REC_SUP000096_28,SUP000096,Month_28,6273153.73,5471358.59,792189.75,0.1278,2.21,0.34,633112.68
REC_SUP000096_29,SUP000096,Month_29,5956158.07,5600044.87,308817.63,0.0598,2.21,0.34,603018.54
REC_SUP000096_30,SUP000096,Month_30,5715841.67,5384857.03,347678.15,0.0579,2.26,0.34,598622.2
REC_SUP000096_31,SUP000096,Month_31,6011346.21,5237866.14,701920.9,0.1287,2.28,0.34,643059.6
REC_SUP000096_32,SUP000096,Month_32,5908096.09,5064253.33,740821.07,0.1428,2.27,0.34,626511.06
REC_SUP000096_33,SUP000096,Month_33,6003355.34,5453052.17,580801.96,0.0917,2.29,0.34,645658.68
REC_SUP000096_34,SUP000096,Month_34,6219735.4,5508764.51,748674.13,0.1143,2.33,0.34,688791.1
REC_SUP000096_35,SUP000096,Month_35,6286301.02,5366495.57,1074995.03,0.1463,2.33,0.34,697978.69
REC_SUP000096_36,SUP000096,Month_36,6080109.99,5573737.65,421489.73,0.0833,2.34,0.34,678685.44
REC_SUP000096_37,SUP000096,Month_37,5863313.95,5088251.27,649090.43,0.1322,2.37,0.34,667159.78
REC_SUP000096_38,SUP000096,Month_38,6093861.64,5200375.3,973215.69,0.1466,2.36,0.34,688604.33
REC_SUP000096_39,SUP000096,Month_39,5987837.39,5551488.33,428542.24,0.0729,2.33,0.34,662915.89
REC_SUP000096_40,SUP000096,Month_40,6268307.32,5553718.99,732477.84,0.114,2.29,0.34,673010.12
REC_SUP000096_41,SUP000096,Month_41,6232113.32,5485941.26,638367.84,0.1197,2.26,0.34,655276.06
REC_SUP000096_42,SUP000096,Month_42,6000080.08,5533359.91,422530.52,0.0778,2.22,0.34,611372.96
REC_SUP000096_43,SUP000096,Month_43,5943710.65,5139646.32,643756.68,0.1353,2.23,0.35,607487.23
REC_SUP000096_44,SUP000096,Month_44,6247666.81,5614668.43,572187.11,0.1013,2.24,0.35,644187.17
REC_SUP000096_45,SUP000096,Month_45,6263943.82,5639276.52,535606.94,0.0997,2.24,0.34,647399.16
REC_SUP000096_46,SUP000096,Month_46,6393943.54,5617685.28,652705.06,0.1214,2.26,0.34,670008.12
REC_SUP000096_47,SUP000096,Month_47,6576277.99,5850078.7,849718.91,0.1104,2.26,0.35,691606.44
REC_SUP000096_48,SUP000096,Month_48,6311717.5,5831252.04,389362.63,0.0761,2.28,0.35,670663.35
REC_SUP000096_49,SUP000096,Month_49,6045826.17,5522761.7,544389.51,0.0865,2.23,0.35,619832.7
REC_SUP000096_50,SUP000096,Month_50,6081798.05,5483985.2,557694.98,0.0983,2.27,0.34,642813.79
REC_SUP000096_51,SUP000096,Month_51,6183989.1,5404862.4,837142.58,0.126,2.28,0.34,657171.17
REC_SUP000096_52,SUP000096,Month_52,6212919.29,5797345.53,498619.06,0.0669,2.3,0.35,673157.59
REC_SUP000096_53,SUP000096,Month_53,6141934.24,5680253.21,516368.26,0.0752,2.33,0.35,682407.09
REC_SUP000096_54,SUP000096,Month_54,5832153.08,5502327.5,355830.0,0.0566,2.38,0.35,670287.47
REC_SUP000096_55,SUP000096,Month_55,5873009.63,5067608.68,761321.65,0.1371,2.42,0.36,695787.29
REC_SUP000096_56,SUP000096,Month_56,5991387.0,5434377.14,644213.09,0.093,2.41,0.36,705055.9
REC_SUP000096_57,SUP000096,Month_57,6169919.45,5374799.46,707713.41,0.1289,2.43,0.36,734126.5
REC_SUP000096_58,SUP000096,Month_58,6259788.02,5698288.46,496728.01,0.0897,2.45,0.36,754948.56
REC_SUP000096_59,SUP000096,Month_59,6675054.23,6268478.15,353976.6,0.0609,2.41,0.36,784954.5
